Canodia Felannus' House, Shenk's Shovel, 743.2045478870538, Walk SE
Shenk's Shovel, Canodia Felannus' House, 743.2045478870538, Walk NW
General Quarters, Curtain Wall, 743.355903992159, Walk NW
Curtain Wall, General Quarters, 743.355903992159, Walk SE
The Covenant, Elegnan: Clothier, 745.236204166169, Walk E
Elegnan: Clothier, The Covenant, 745.236204166169, Walk W
South Guard Towers, Nedhelas' House, 747.3586822938502, Walk N
Nedhelas' House, South Guard Towers, 747.3586822938502, Walk S
Gateway Inn: North Wing, Gateway Inn, 747.8803380220662, Walk W
Gateway Inn, Gateway Inn: North Wing, 747.8803380220662, Walk E
Mabrelle Geles's Hut, Maar Gan, 747.9659083140086, Walk SE
Maar Gan, Mabrelle Geles's Hut, 747.9659083140086, Walk NW
Bevene Releth: Clothier, Dandera Selaro: Smith, 749.1895621269693, Walk NW
Dandera Selaro: Smith, Bevene Releth: Clothier, 749.1895621269693, Walk SE
Smith, Raven Rock, 750.2772820764334, Walk E
Raven Rock, Smith, 750.2772820764334, Walk W
Eastern Guard Tower, Balyn Omarel's House, 757.8317755280522, Walk S
Balyn Omarel's House, Eastern Guard Tower, 757.8317755280522, Walk N
Omavel's House, Seleth's House, 759.3819855645773, Walk E
Seleth's House, Omavel's House, 759.3819855645773, Walk W
Upper Tower, Tower Entry, 761.4519026176243, Walk N
Tower Entry, Upper Tower, 761.4519026176243, Walk S
Ienas Sarandas's House, Ald'ruhn, 763.6294913110677, Walk NW
Ald'ruhn, Ienas Sarandas's House, 763.6294913110677, Walk SE
Tower of Dusk, Ghostgate, 763.8488070292445, Walk E
Ghostgate, Tower of Dusk, 763.8488070292445, Walk W
Tower Upper, Uvirith's Grave, 764.5501945588661, Walk NW
Uvirith's Grave, Tower Upper, 764.5501945588661, Walk SE
Tiras Sadus: General Merchandise, Dandera Selaro: Smith, 765.9203613953607, Walk N
Dandera Selaro: Smith, Tiras Sadus: General Merchandise, 765.9203613953607, Walk S
Upper Tower, Lower Tower, 768.5883163306609, Walk NE
Lower Tower, Upper Tower, 768.5883163306609, Walk SW
Upper Level, Falensarano, 770.2032199361413, Walk E
Falensarano, Upper Level, 770.2032199361413, Walk W
Meluria Seleth's House, Vaden Belas' House, 770.6704873031016, Walk W
Vaden Belas' House, Meluria Seleth's House, 770.6704873031016, Walk E
Barracks and Armory, Tel Vos, 772.2072260734161, Walk SE
Tel Vos, Barracks and Armory, 772.2072260734161, Walk NW
Sethan's Tradehouse, Lower Tower, 774.9019292787959, Walk N
Lower Tower, Sethan's Tradehouse, 774.9019292787959, Walk S
Mebestien Ence: Trader, Uulernil : Armorer, 780.7329889277128, Walk E
Uulernil : Armorer, Mebestien Ence: Trader, 780.7329889277128, Walk W
Thilse Aralas's Farmhouse, Dreynos Elvul's Farmhouse, 781.2195594069569, Walk SW
Dreynos Elvul's Farmhouse, Thilse Aralas's Farmhouse, 781.2195594069569, Walk NE
Lledsea Relas's Shack, Ald Velothi, 786.836704786959, Walk NW
Ald Velothi, Lledsea Relas's Shack, 786.836704786959, Walk SE
Dinadad Hut, Yahaz Hut, 788.6095358287268, Walk S
Yahaz Hut, Dinadad Hut, 788.6095358287268, Walk N
Yeherradad's Hut, Assirari Zama-Rasour's Hut, 789.4669087428554, Walk W
Assirari Zama-Rasour's Hut, Yeherradad's Hut, 789.4669087428554, Walk E
Berwen: Trader, Nona's House, 790.7426888691416, Walk SE
Nona's House, Berwen: Trader, 790.7426888691416, Walk NW
Puzzle Canal: Lvl. 4, Puzzle Canal: Lvl. 5, 797.8677835330864, Walk N
Puzzle Canal: Lvl. 5, Puzzle Canal: Lvl. 4, 797.8677835330864, Walk S
Llerar Vinden's Shack, Vireveri Darethran's Shack, 800.3024428302091, Walk W
Vireveri Darethran's Shack, Llerar Vinden's Shack, 800.3024428302091, Walk E
Slavemaster's Shack, Slave Shack, 802.6786405529924, Walk S
Slave Shack, Slavemaster's Shack, 802.6786405529924, Walk N
Arena Underworks, Redoran Underworks, 808.2753243790138, Walk SW
Redoran Underworks, Arena Underworks, 808.2753243790138, Walk NE
Anja Swift-Sailer's House, Boat Transport: Dagon Fel, 813.9981572460714, Walk N
Boat Transport: Dagon Fel, Anja Swift-Sailer's House, 813.9981572460714, Walk S
Dinadad Hut, Abelmawia Hut, 815.5519603311612, Walk NE
Abelmawia Hut, Dinadad Hut, 815.5519603311612, Walk SW
Tussi's Yurt, Zainab Camp, 818.9810742624032, Walk W
Zainab Camp, Tussi's Yurt, 818.9810742624032, Walk E
Jerian Dolbanitte's Shack, Mush-Mere's Shack, 820.0219509257054, Walk E
Mush-Mere's Shack, Jerian Dolbanitte's Shack, 820.0219509257054, Walk W
Helga's Shack, Rivame Samandas's Shack, 822.5144375632564, Walk W
Rivame Samandas's Shack, Helga's Shack, 822.5144375632564, Walk E
Ghorak Manor, Verick Gemain: Trader, 823.7196124895898, Walk W
Verick Gemain: Trader, Ghorak Manor, 823.7196124895898, Walk E
Rostlogi's Shack, Anglalos's Shack, 826.6135735638509, Walk W
Anglalos's Shack, Rostlogi's Shack, 826.6135735638509, Walk E
Trilam Drolnor's Farmhouse, Dreynos Elvul's Farmhouse, 832.3971407927829, Walk NW
Dreynos Elvul's Farmhouse, Trilam Drolnor's Farmhouse, 832.3971407927829, Walk SE
Puzzle Canal: Lvl. 4, Puzzle Canal: Lvl. 5, 832.5406896963054, Walk N
Puzzle Canal: Lvl. 5, Puzzle Canal: Lvl. 4, 832.5406896963054, Walk S
Bildren Areleth: Apothecary, Ferele Athram: Trader, 835.8259388174072, Walk W
Ferele Athram: Trader, Bildren Areleth: Apothecary, 835.8259388174072, Walk E
Telvanni Waistworks, Vivec: Telvanni, 843.1494529441385, Walk N
Vivec: Telvanni, Telvanni Waistworks, 843.1494529441385, Walk S
Canal South-One, St. Delyn Waistworks, 854.5993213196463, Walk N
St. Delyn Waistworks, Canal South-One, 854.5993213196463, Walk S
Ald Skar Inn, Council Club, 855.5197250794397, Walk W
Council Club, Ald Skar Inn, 855.5197250794397, Walk E
St. Delyn Waistworks, Canal North-Two, 855.5618037289884, Walk N
Canal North-Two, St. Delyn Waistworks, 855.5618037289884, Walk S
Watch Tower, Dagon Fel, 859.5906002278061, Walk S
Dagon Fel, Watch Tower, 859.5906002278061, Walk N
Rigmor's Hut, Bronrod the Roarer's House, 866.6908329964036, Walk NE
Bronrod the Roarer's House, Rigmor's Hut, 866.6908329964036, Walk SW
Shurinbaal, Farvyn Oreyn, 867.6981041814025, Walk SE
Farvyn Oreyn, Shurinbaal, 867.6981041814025, Walk NW
Murudius Flaeus's House, Hla Oad, 870.7238368162433, Walk NE
Hla Oad, Murudius Flaeus's House, 870.7238368162433, Walk SW
St. Olms Waistworks, Canal North-Two, 872.0143347445614, Walk N
Canal North-Two, St. Olms Waistworks, 872.0143347445614, Walk S
Llirala's Shack, Sanctus Shrine, 872.5210599177535, Walk NE
Sanctus Shrine, Llirala's Shack, 872.5210599177535, Walk SW
Uulernil : Armorer, Ahnassi's House, 873.1471811785227, Walk S
Ahnassi's House, Uulernil : Armorer, 873.1471811785227, Walk N
Varo Tradehouse Entrance, Varo Tradehouse, 874.7205267969879, Walk N
Varo Tradehouse, Varo Tradehouse Entrance, 874.7205267969879, Walk S
Waistworks, Molag Mar Temple, 875.0022857113003, Walk S
Molag Mar Temple, Waistworks, 875.0022857113003, Walk N
Canal South-Two, St. Olms Waistworks, 882.0005668932419, Walk N
St. Olms Waistworks, Canal South-Two, 882.0005668932419, Walk S
Terurise Girvayne's House, Arrille's Tradehouse, 882.0232423241465, Walk N
Arrille's Tradehouse, Terurise Girvayne's House, 882.0232423241465, Walk S
Rethan's Shack, Verethi and Dralor, 886.892327173936, Walk E
Verethi and Dralor, Rethan's Shack, 886.892327173936, Walk W
Hall of Justice, Hall Underworks, 887.3809779345058, Walk NW
Hall Underworks, Hall of Justice, 887.3809779345058, Walk SE
Anis Seloth: Alchemist, Milara Vedran's House, 891.3057836679845, Walk NE
Milara Vedran's House, Anis Seloth: Alchemist, 891.3057836679845, Walk SW
Pierlette Rostorard: Apothecary, Volmyni Dral's House, 891.6036114776566, Walk N
Volmyni Dral's House, Pierlette Rostorard: Apothecary, 891.6036114776566, Walk S
Hleras Gidren's House, Urtisa Romayn's House, 896.9838348599154, Walk NW
Urtisa Romayn's House, Hleras Gidren's House, 896.9838348599154, Walk SE
Hlaalu Waistworks, Vivec: Hlaalu, 900.7136059813907, Walk NW
Vivec: Hlaalu, Hlaalu Waistworks, 900.7136059813907, Walk SE
Rethan Manor, Gols' House, 901.2446948526243, Walk N
Gols' House, Rethan Manor, 901.2446948526243, Walk S
Ahasour's Yurt, Shimsun's Yurt, 902.1363533302491, Walk SE
Shimsun's Yurt, Ahasour's Yurt, 902.1363533302491, Walk NW
Patchwork Airship, Snow Wolf, 905.3336401570418, Walk E
Snow Wolf, Patchwork Airship, 905.3336401570418, Walk W
Maeli's Yurt, Sakiran's Yurt, 905.3800307053386, Walk W
Sakiran's Yurt, Maeli's Yurt, 905.3800307053386, Walk E
Rolis Garvon's House, Nevrila Areloth's House, 905.9674387084781, Walk W
Nevrila Areloth's House, Rolis Garvon's House, 905.9674387084781, Walk E
Berendas' House, Indarys Manor, 905.9674387084781, Walk E
Indarys Manor, Berendas' House, 905.9674387084781, Walk W
Upper Waistworks, Foreign Quarter Plaza, 908.8058098405842, Walk NE
Foreign Quarter Plaza, Upper Waistworks, 908.8058098405842, Walk SW
Propylon Chamber, Berandas, 910.819960255593, Walk SE
Berandas, Propylon Chamber, 910.819960255593, Walk NW
Addammus's Yurt, Lanabi's Yurt, 912.908538682819, Walk N
Lanabi's Yurt, Addammus's Yurt, 912.908538682819, Walk S
Miron Garer's Shack, Helga's Shack, 913.2666642333991, Walk W
Helga's Shack, Miron Garer's Shack, 913.2666642333991, Walk E
End of the World Renter Rooms, End of the World, 913.9365404665688, Walk S
End of the World, End of the World Renter Rooms, 913.9365404665688, Walk N
Lambug's Hut, Gashna's Hut, 914.1115905621151, Walk W
Gashna's Hut, Lambug's Hut, 914.1115905621151, Walk E
Trilam Drolnor's Farmhouse, Vos Chapel, 916.3503696730852, Walk SE
Vos Chapel, Trilam Drolnor's Farmhouse, 916.3503696730852, Walk NW
Giron Manas's Shack, Boat Transport: Tel Branora, 921.9544457292888, Walk NE
Boat Transport: Tel Branora, Giron Manas's Shack, 921.9544457292888, Walk SW
Throne Room, Castle Karstaag, 923.5420943303018, Walk N
Castle Karstaag, Throne Room, 923.5420943303018, Walk S
Madres Navur's House, Pelagiad, 924.5247427732802, Walk SE
Pelagiad, Madres Navur's House, 924.5247427732802, Walk NW
Ienas Arvel's Shack, Sathas Rivul's Shack, 926.8144366592484, Walk W
Sathas Rivul's Shack, Ienas Arvel's Shack, 926.8144366592484, Walk E
Puzzle Canal: Lvl. 5, Hall Underworks, 928.9052696588603, Walk NE
Hall Underworks, Puzzle Canal: Lvl. 5, 928.9052696588603, Walk SW
Ababael Timsar-Dadisun's Yurt, Kuda's Yurt, 932.3674168481007, Walk E
Kuda's Yurt, Ababael Timsar-Dadisun's Yurt, 932.3674168481007, Walk W
Slave Shack, Storage Shack, 934.2472906035104, Walk SE
Storage Shack, Slave Shack, 934.2472906035104, Walk NW
Redoran Waistworks, Redoran Plaza, 936.1634472676233, Walk NW
Redoran Plaza, Redoran Waistworks, 936.1634472676233, Walk SE
Okur's House, Fadila Balvel's House, 937.6166594083106, Walk SW
Fadila Balvel's House, Okur's House, 937.6166594083106, Walk NE
Arena Waistworks, Arena Pit, 940.2536891711726, Walk SE
Arena Pit, Arena Waistworks, 940.2536891711726, Walk NW
Arena Waistworks, Arena Pit, 940.9144488209329, Walk NE
Arena Pit, Arena Waistworks, 940.9144488209329, Walk SW
Tsiya's House, Council Club, 941.0765112359356, Walk S
Council Club, Tsiya's House, 941.0765112359356, Walk N
Slave Shack, Slavemaster's Shack, 941.3872741863468, Walk N
Slavemaster's Shack, Slave Shack, 941.3872741863468, Walk S
Redoran Waistworks, Redoran Plaza, 944.6719007147402, Walk SW
Redoran Plaza, Redoran Waistworks, 944.6719007147402, Walk NE
Terurise Girvayne's House, Seyda Neen, 945.9175439751607, Walk SW
Seyda Neen, Terurise Girvayne's House, 945.9175439751607, Walk NE
Outpost (Maar Gan), Maar Gan, 947.0543806983842, Walk NE
Maar Gan, Outpost (Maar Gan), 947.0543806983842, Walk SW
St. Veloth's Hostel, Waistworks, 949.6578331167494, Walk W
Waistworks, St. Veloth's Hostel, 949.6578331167494, Walk E
Lower Level, Andasreth, 950.6965867194433, Walk NE
Andasreth, Lower Level, 950.6965867194433, Walk SW
Redoran Waistworks, Redoran Plaza, 951.1182891733289, Walk NE
Redoran Plaza, Redoran Waistworks, 951.1182891733289, Walk SW
St. Olms Waistworks, St. Olms Plaza, 952.1013601502731, Walk SE
St. Olms Plaza, St. Olms Waistworks, 952.1013601502731, Walk NW
St. Delyn Waistworks, St. Delyn Plaza, 952.8410150701952, Walk SE
St. Delyn Plaza, St. Delyn Waistworks, 952.8410150701952, Walk NW
Telvanni Waistworks, Telvanni Plaza, 955.197361805402, Walk SW
Telvanni Plaza, Telvanni Waistworks, 955.197361805402, Walk NE
Arena Waistworks, Arena Pit, 955.3020464753544, Walk SW
Arena Pit, Arena Waistworks, 955.3020464753544, Walk NE
Redoran Waistworks, Redoran Plaza, 955.8791764653104, Walk SE
Redoran Plaza, Redoran Waistworks, 955.8791764653104, Walk NW
Draren Thiralas' House, Fargoth's House, 955.9340981469381, Walk W
Fargoth's House, Draren Thiralas' House, 955.9340981469381, Walk E
Wise Woman's Yurt, Mamaea's Yurt, 956.4705954706606, Walk SW
Mamaea's Yurt, Wise Woman's Yurt, 956.4705954706606, Walk NE
Western Guard Tower South, Tyravel Manor, 958.9212689267039, Walk W
Tyravel Manor, Western Guard Tower South, 958.9212689267039, Walk E
Hlaalu Waistworks, Hlaalu Plaza, 959.1746452028432, Walk SW
Hlaalu Plaza, Hlaalu Waistworks, 959.1746452028432, Walk NE
Urtisa Romayn's House, Thervul Serethi: Healer, 959.4884053494342, Walk NW
Thervul Serethi: Healer, Urtisa Romayn's House, 959.4884053494342, Walk SE
Hlaalu Waistworks, Hlaalu Plaza, 960.5519246766413, Walk SE
Hlaalu Plaza, Hlaalu Waistworks, 960.5519246766413, Walk NW
Hlaalu Waistworks, Hlaalu Plaza, 961.4847892712604, Walk NE
Hlaalu Plaza, Hlaalu Waistworks, 961.4847892712604, Walk SW
Afer Flaccus' House, Vacant House, 962.4744152443742, Walk W
Vacant House, Afer Flaccus' House, 962.4744152443742, Walk E
Zelay's Yurt, Zalit's Yurt, 965.8654150553275, Walk W
Zalit's Yurt, Zelay's Yurt, 965.8654150553275, Walk E
Gratian Caerellius' House, Factor's Estate, 967.376865549306, Walk S
Factor's Estate, Gratian Caerellius' House, 967.376865549306, Walk N
Grand Council, Grand Council Chambers, 968.9071162913399, Walk N
Grand Council Chambers, Grand Council, 968.9071162913399, Walk S
Arena Waistworks, Arena Pit, 969.0005159957346, Walk NW
Arena Pit, Arena Waistworks, 969.0005159957346, Walk SE
Telvanni Waistworks, Telvanni Plaza, 971.0185374131639, Walk SE
Telvanni Plaza, Telvanni Waistworks, 971.0185374131639, Walk NW
Arrow, Boat Transport: Dagon Fel, 973.825959810068, Walk SW
Boat Transport: Dagon Fel, Arrow, 973.825959810068, Walk NE
St. Olms Waistworks, St. Olms Plaza, 976.701080167315, Walk NE
St. Olms Plaza, St. Olms Waistworks, 976.701080167315, Walk SW
Omavel's House, Menas' House, 976.968781486901, Walk SW
Menas' House, Omavel's House, 976.968781486901, Walk NE
St. Delyn Waistworks, St. Delyn Plaza, 977.4221196596689, Walk NE
St. Delyn Plaza, St. Delyn Waistworks, 977.4221196596689, Walk SW
Meluria Seleth's House, Balen Vendu: Monk, 979.2573716852991, Walk SW
Balen Vendu: Monk, Meluria Seleth's House, 979.2573716852991, Walk NE
Chun-Ook, Boat Transport: Ebonheart, 982.9791452518207, Walk SW
Boat Transport: Ebonheart, Chun-Ook, 982.9791452518207, Walk NE
Keep: Top Level, Berandas, 983.3539545860382, Walk SW
Berandas, Keep: Top Level, 983.3539545860382, Walk NE
Sabinus Oranius' House, Factor's Estate, 987.6234100101111, Walk E
Factor's Estate, Sabinus Oranius' House, 987.6234100101111, Walk W
Thongar's Tradehouse, Svadstar's Shack, 990.4731192717953, Walk N
Svadstar's Shack, Thongar's Tradehouse, 990.4731192717953, Walk S
Fara's Hole in the Wall, Sadrith Mora, 990.9959636648375, Walk S
Sadrith Mora, Fara's Hole in the Wall, 990.9959636648375, Walk N
Bar, North Storehouse, 992.0609860285808, Walk E
North Storehouse, Bar, 992.0609860285808, Walk W
Assemmus' Yurt, Erabenimsun Camp, 993.4510556640423, Walk N
Erabenimsun Camp, Assemmus' Yurt, 993.4510556640423, Walk S
Temple of Fey, Dome of Urso, 994.5853407325085, Walk E
Dome of Urso, Temple of Fey, 994.5853407325085, Walk W
Nerano Manor, Morag Tong Guild, 998.6240533854569, Walk W
Morag Tong Guild, Nerano Manor, 998.6240533854569, Walk E
Hawkmoth Towers, Ebonheart, 1001.611202014035, Walk SE
Ebonheart, Hawkmoth Towers, 1001.611202014035, Walk NW
Dorisa Darvel: Bookseller, The Razor Hole, 1029.959707949782, Walk N
The Razor Hole, Dorisa Darvel: Bookseller, 1029.959707949782, Walk S
Wise Woman's Yurt, Tussi's Yurt, 1031.2346968561521, Walk S
Tussi's Yurt, Wise Woman's Yurt, 1031.2346968561521, Walk N
Galen Berer: Armorer, Evos Goran's House, 1035.5486468534446, Walk SW
Evos Goran's House, Galen Berer: Armorer, 1035.5486468534446, Walk NE
Hall of Wisdom, Hall Underworks, 1042.567983394848, Walk NE
Hall Underworks, Hall of Wisdom, 1042.567983394848, Walk SW
Ingmar's House, Bronrod the Roarer's House, 1045.7098067819772, Walk S
Bronrod the Roarer's House, Ingmar's House, 1045.7098067819772, Walk N
Propylon Chamber, Lurog's Hut, 1047.2745580792077, Walk S
Lurog's Hut, Propylon Chamber, 1047.2745580792077, Walk N
St. Delyn Waistworks, St. Delyn Plaza, 1052.282281519555, Walk NW
St. Delyn Plaza, St. Delyn Waistworks, 1052.282281519555, Walk SE
Hall of Phisto, Kogoruhn, 1054.574795830054, Walk NE
Kogoruhn, Hall of Phisto, 1054.574795830054, Walk SW
St. Delyn Waistworks, St. Delyn Plaza, 1062.7407962433738, Walk SW
St. Delyn Plaza, St. Delyn Waistworks, 1062.7407962433738, Walk NE
Falvillo's Endeavor, Falvilo's Endeavor, 1071.4177523263277, Walk S
Falvilo's Endeavor, Falvillo's Endeavor, 1071.4177523263277, Walk N
St. Olms Waistworks, St. Olms Plaza, 1074.1210360103744, Walk SW
St. Olms Plaza, St. Olms Waistworks, 1074.1210360103744, Walk NE
Caryarel's Shack, Boat Transport: Gnaar Mok, 1074.4784781464914, Walk NE
Boat Transport: Gnaar Mok, Caryarel's Shack, 1074.4784781464914, Walk SW
Murberius Harmevus' House, Dralas Gilu's House, 1075.4506032356855, Walk W
Dralas Gilu's House, Murberius Harmevus' House, 1075.4506032356855, Walk E
Hall of Wisdom, Hall Underworks, 1078.2045260524553, Walk SE
Hall Underworks, Hall of Wisdom, 1078.2045260524553, Walk NW
Berendas' House, Odai Plateau, 1080.6229684769798, Walk E
Odai Plateau, Berendas' House, 1080.6229684769798, Walk W
Umug's Hut, Gashna's Hut, 1081.0222014371398, Walk E
Gashna's Hut, Umug's Hut, 1081.0222014371398, Walk W
Rethan's Shack, Hlevala's Shack, 1082.3123393919152, Walk W
Hlevala's Shack, Rethan's Shack, 1082.3123393919152, Walk E
Durz's Hut, Valenvaryon, 1088.1176406988354, Walk E
Valenvaryon, Durz's Hut, 1088.1176406988354, Walk W
St. Olms Waistworks, St. Olms Plaza, 1097.574143281446, Walk NW
St. Olms Plaza, St. Olms Waistworks, 1097.574143281446, Walk SE
Hall of Processing, Ministry of Truth, 1100.7511071990798, Walk NW
Ministry of Truth, Hall of Processing, 1100.7511071990798, Walk SE
Murudius Flaeus's House, Boat Transport: Hla Oad, 1101.0454123241238, Walk W
Boat Transport: Hla Oad, Murudius Flaeus's House, 1101.0454123241238, Walk E
Sados Relothan's House, Seler Favelnim's House, 1130.573305893961, Walk E
Seler Favelnim's House, Sados Relothan's House, 1130.573305893961, Walk W
Manor District, Daynes Redothril: Pawnbroker, 1132.5656713851079, Walk SW
Daynes Redothril: Pawnbroker, Manor District, 1132.5656713851079, Walk NE
Trendrus Dral's House, Volmyni Dral's House, 1134.0273365311791, Walk W
Volmyni Dral's House, Trendrus Dral's House, 1134.0273365311791, Walk E
Gidar Verothan's House, South Storehouse, 1136.732598283343, Walk SE
South Storehouse, Gidar Verothan's House, 1136.732598283343, Walk NW
High Fane, Ministry of Truth, 1145.9642228272226, Walk W
Ministry of Truth, High Fane, 1145.9642228272226, Walk E
Sathas Rivul's Shack, Old Blue Fin, 1146.8360824459614, Walk N
Old Blue Fin, Sathas Rivul's Shack, 1146.8360824459614, Walk S
Hall of Justice, Vivec: Temple, 1148.9473443113047, Walk NE
Vivec: Temple, Hall of Justice, 1148.9473443113047, Walk SW
Doves' Shack, Storage Shack, 1152.0, Walk E
Storage Shack, Doves' Shack, 1152.0, Walk W
Tower Entry, Maren Uvaren: Enchanter, 1153.0034692055353, Walk NW
Maren Uvaren: Enchanter, Tower Entry, 1153.0034692055353, Walk SE
Gnisis Eggmine, Gnisis, 1161.7245800963324, Walk W
Gnisis, Gnisis Eggmine, 1161.7245800963324, Walk E
Gildan's House, Hanarai Assutlanipal's House, 1164.9484967156272, Walk NW
Hanarai Assutlanipal's House, Gildan's House, 1164.9484967156272, Walk SE
Hall of the Watchful Touch, Hall of Phisto, 1169.7315931443418, Walk E
Hall of Phisto, Hall of the Watchful Touch, 1169.7315931443418, Walk W
Maeli's Yurt, Shara's Yurt, 1170.7997266825782, Walk NW
Shara's Yurt, Maeli's Yurt, 1170.7997266825782, Walk SE
Aharunartus, Sarys Ancestral Tomb, 1173.2472032781498, Walk SW
Sarys Ancestral Tomb, Aharunartus, 1173.2472032781498, Walk NE
Upper Level, Lower Level, 1182.1256278416436, Walk NW
Lower Level, Upper Level, 1182.1256278416436, Walk SE
St. Delyn Waistworks, St. Delyn Underworks, 1195.5124424279322, Walk NE
St. Delyn Underworks, St. Delyn Waistworks, 1195.5124424279322, Walk SW
Propylon Chamber, Arena, 1197.6794228841038, Walk N
Arena, Propylon Chamber, 1197.6794228841038, Walk S
Rethan Manor, Drelas' House, 1206.8844186582244, Walk E
Drelas' House, Rethan Manor, 1206.8844186582244, Walk W
Gildan's House, Dravasa Andrethi's House, 1220.290539174995, Walk E
Dravasa Andrethi's House, Gildan's House, 1220.290539174995, Walk W
Erna the Quiet's House, Ice-Mane's Hut, 1232.6791958981055, Walk S
Ice-Mane's Hut, Erna the Quiet's House, 1232.6791958981055, Walk N
Lower Level, Upper Level, 1244.3861940732065, Walk S
Upper Level, Lower Level, 1244.3861940732065, Walk N
Keep: Top Level, Keep: Bottom Level, 1244.7136216817103, Walk SE
Keep: Bottom Level, Keep: Top Level, 1244.7136216817103, Walk NW
Upper Level, Lower Level, 1245.2124316758166, Walk NW
Lower Level, Upper Level, 1245.2124316758166, Walk SE
Dome of Pollock's Eve, Dome of Urso, 1245.4027461026412, Walk N
Dome of Urso, Dome of Pollock's Eve, 1245.4027461026412, Walk S
Hlaalu Waistworks, Gondola, 1247.5415824733059, Walk SE
Gondola, Hlaalu Waistworks, 1247.5415824733059, Walk NW
Shaman's Hut, Lassnr's House, 1251.2401847766878, Walk S
Lassnr's House, Shaman's Hut, 1251.2401847766878, Walk N
Aryni Orethi's House, Gindrala Hleran's House, 1253.7639331229782, Walk SE
Gindrala Hleran's House, Aryni Orethi's House, 1253.7639331229782, Walk NW
Llaalam Madalas: Mage, Trendrus Dral's House, 1281.238463362695, Walk S
Trendrus Dral's House, Llaalam Madalas: Mage, 1281.238463362695, Walk N
Tower of Dawn, Ghostgate, 1281.4780528748825, Walk W
Ghostgate, Tower of Dawn, 1281.4780528748825, Walk E
Underworks, Waistworks, 1285.9393453814218, Walk N
Waistworks, Underworks, 1285.9393453814218, Walk S
Balur's Farmhouse, Balur Salvu, 1286.4932957462313, Walk SE
Balur Salvu, Balur's Farmhouse, 1286.4932957462313, Walk NW
Dome, Keep: Bottom Level, 1287.6307700579387, Walk W
Keep: Bottom Level, Dome, 1287.6307700579387, Walk E
Dome, Lower Level, 1288.5359909602835, Walk SE
Lower Level, Dome, 1288.5359909602835, Walk NW
Slavemaster's Shack, Arvel Plantation, 1303.398634340239, Walk E
Arvel Plantation, Slavemaster's Shack, 1303.398634340239, Walk W
Murberius Harmevus' House, Adanja's House, 1314.6075459999458, Walk S
Adanja's House, Murberius Harmevus' House, 1314.6075459999458, Walk N
Thirsk, Thormoor Gray-Wave, 1319.809455944304, Walk S
Thormoor Gray-Wave, Thirsk, 1319.809455944304, Walk N
Underworks, Waistworks, 1330.043984235108, Walk S
Waistworks, Underworks, 1330.043984235108, Walk N
Nummu's Yurt, Mamaea's Yurt, 1361.669930636643, Walk NW
Mamaea's Yurt, Nummu's Yurt, 1361.669930636643, Walk SE
Manor Services, Raram's House, 1378.3236194740334, Walk W
Raram's House, Manor Services, 1378.3236194740334, Walk E
Underground, Tel Aruhn, 1411.406745059694, Walk SE
Tel Aruhn, Underground, 1411.406745059694, Walk NW
Propylon Chamber, Indoranyon, 1411.5693394233242, Walk SE
Indoranyon, Propylon Chamber, 1411.5693394233242, Walk NW
End of the World Renter Rooms, Greidil Half-Troll's House, 1415.0455823046832, Walk W
Greidil Half-Troll's House, End of the World Renter Rooms, 1415.0455823046832, Walk E
Guard Tower, Silt Strider: Suran, 1427.0732286746886, Walk NE
Silt Strider: Suran, Guard Tower, 1427.0732286746886, Walk SW
Fadase Selvayn: Trader, Sethan's Tradehouse, 1437.4355637732078, Walk N
Sethan's Tradehouse, Fadase Selvayn: Trader, 1437.4355637732078, Walk S
Factor's Estate, Garnas Uvalen's House, 1439.1004134527932, Walk E
Garnas Uvalen's House, Factor's Estate, 1439.1004134527932, Walk W
Propylon Chamber, Hlormaren, 1456.522571057517, Walk NE
Hlormaren, Propylon Chamber, 1456.522571057517, Walk SW
Ice-Mane's Hut, Skaal Village, 1463.5743916863262, Walk E
Skaal Village, Ice-Mane's Hut, 1463.5743916863262, Walk W
St. Olms Waistworks, St. Olms Underworks, 1474.956609531277, Walk SE
St. Olms Underworks, St. Olms Waistworks, 1474.956609531277, Walk NW
The Greathall, Ingmar's House, 1478.6074529772939, Walk E
Ingmar's House, The Greathall, 1478.6074529772939, Walk W
Barracks, Gnisis, 1497.5453248566469, Walk N
Gnisis, Barracks, 1497.5453248566469, Walk S
Upper Level, Propylon Chamber, 1501.894803240227, Walk SE
Propylon Chamber, Upper Level, 1501.894803240227, Walk NW
Ibarnadad Assirnarari: Apothecary, Suran Temple, 1513.6036469300673, Walk S
Suran Temple, Ibarnadad Assirnarari: Apothecary, 1513.6036469300673, Walk N
Interior, Prison, 1515.208566501655, Walk SE
Prison, Interior, 1515.208566501655, Walk NW
Guard Tower 2, Silt Strider: Ald-Ruhn, 1539.8418749988584, Walk N
Silt Strider: Ald-Ruhn, Guard Tower 2, 1539.8418749988584, Walk S
St. Delyn Waistworks, St. Delyn Underworks, 1559.206208299595, Walk SW
St. Delyn Underworks, St. Delyn Waistworks, 1559.206208299595, Walk NE
Shipping House, Verethi and Dralor, 1559.766969774652, Walk N
Verethi and Dralor, Shipping House, 1559.766969774652, Walk S
Clagius Clanler: Outfitter, Dralasa Nithryon: Pawnbroker, 1560.8629023716337, Walk SW
